cgpa,ssc,hsc,internships,projects,aptitude,communication,training,placed
8.7,53.0,73.0,2.0,2.0,65.0,9.0,1.0,1
8.37,50.0,82.0,1.0,3.0,92.0,5.0,1.0,1
8.94,57.0,82.0,3.0,1.0,67.0,4.0,1.0,1
6.56,90.0,53.0,1.0,5.0,64.0,10.0,1.0,1
5.56,59.0,80.0,2.0,4.0,83.0,9.0,1.0,1
8.2,69.0,60.0,0.0,4.0,59.0,10.0,0.0,1
7.11,78.0,74.0,2.0,1.0,49.0,2.0,1.0,0
7.34,85.0,83.0,0.0,3.0,54.0,2.0,0.0,0
5.94,72.0,64.0,2.0,4.0,74.0,9.0,1.0,1
6.17,58.0,77.0,2.0,3.0,68.0,3.0,1.0,1
5.99,75.0,94.0,3.0,2.0,86.0,10.0,1.0,1
7.75,93.0,87.0,1.0,1.0,95.0,2.0,1.0,1
8.71,71.0,94.0,2.0,0.0,48.0,5.0,0.0,1
7.36,53.0,74.0,3.0,2.0,70.0,10.0,0.0,1
8.69,74.0,65.0,2.0,2.0,71.0,8.0,1.0,1
7.81,95.0,89.0,0.0,5.0,75.0,8.0,1.0,1
7.96,83.0,53.0,0.0,4.0,98.0,8.0,1.0,1
7.52,60.0,75.0,2.0,1.0,62.0,2.0,1.0,1
6.61,62.0,83.0,2.0,2.0,66.0,8.0,1.0,1
7.15,50.0,56.0,3.0,1.0,94.0,1.0,0.0,1
8.15,77.0,65.0,2.0,5.0,69.0,8.0,0.0,1
9.34,53.0,71.0,1.0,2.0,75.0,1.0,1.0,1
6.71,89.0,94.0,0.0,0.0,41.0,6.0,1.0,0
9.25,92.0,57.0,0.0,0.0,67.0,10.0,0.0,1
6.13,78.0,82.0,2.0,2.0,66.0,3.0,1.0,1
5.77,92.0,56.0,1.0,4.0,61.0,7.0,0.0,1
9.33,50.0,86.0,0.0,5.0,67.0,6.0,1.0,1
8.47,86.0,88.0,3.0,4.0,58.0,5.0,1.0,1
7.64,91.0,86.0,3.0,0.0,51.0,10.0,1.0,1
7.18,81.0,79.0,2.0,3.0,62.0,3.0,0.0,1
7.09,59.0,75.0,1.0,3.0,72.0,6.0,0.0,1
9.7,82.0,93.0,0.0,0.0,94.0,8.0,0.0,1
5.77,60.0,92.0,0.0,0.0,77.0,1.0,0.0,0
9.39,95.0,62.0,3.0,3.0,83.0,3.0,0.0,1
9.22,53.0,61.0,3.0,3.0,99.0,10.0,1.0,1
9.42,60.0,77.0,2.0,5.0,92.0,6.0,1.0,1
7.72,52.0,87.0,1.0,0.0,77.0,4.0,0.0,1
6.37,80.0,92.0,3.0,3.0,54.0,7.0,0.0,1
6.56,91.0,75.0,1.0,1.0,42.0,8.0,0.0,0
8.32,59.0,70.0,1.0,3.0,58.0,2.0,1.0,1
7.82,88.0,87.0,1.0,3.0,55.0,4.0,0.0,0
6.85,94.0,83.0,1.0,2.0,69.0,8.0,1.0,1
7.14,91.0,73.0,3.0,4.0,49.0,10.0,0.0,1
6.79,78.0,60.0,0.0,5.0,92.0,8.0,1.0,1
9.5,94.0,66.0,1.0,3.0,68.0,2.0,1.0,1
7.24,71.0,51.0,2.0,1.0,100.0,10.0,1.0,1
6.79,83.0,53.0,2.0,1.0,83.0,3.0,1.0,1
6.84,71.0,79.0,0.0,2.0,95.0,5.0,0.0,1
5.65,73.0,63.0,3.0,3.0,53.0,3.0,0.0,0
5.72,90.0,58.0,3.0,5.0,89.0,8.0,1.0,1
5.11,50.0,71.0,3.0,4.0,82.0,6.0,1.0,1
5.17,95.0,95.0,0.0,5.0,56.0,7.0,0.0,0
6.87,76.0,53.0,0.0,3.0,64.0,7.0,1.0,1
6.28,77.0,67.0,0.0,5.0,74.0,6.0,0.0,1
6.46,94.0,63.0,2.0,5.0,82.0,2.0,1.0,1
8.67,60.0,86.0,3.0,5.0,55.0,10.0,1.0,1
7.32,55.0,76.0,1.0,0.0,68.0,3.0,1.0,0
8.7,57.0,70.0,1.0,2.0,55.0,5.0,0.0,1
6.78,74.0,57.0,2.0,2.0,70.0,3.0,0.0,1
5.42,66.0,78.0,3.0,2.0,98.0,4.0,0.0,1
7.85,83.0,69.0,2.0,0.0,71.0,7.0,1.0,1
5.68,72.0,57.0,0.0,2.0,82.0,4.0,1.0,0
7.18,58.0,57.0,1.0,5.0,41.0,10.0,1.0,1
7.71,85.0,95.0,1.0,4.0,68.0,1.0,0.0,1
7.69,75.0,86.0,0.0,1.0,71.0,1.0,0.0,0
6.29,53.0,57.0,2.0,3.0,93.0,6.0,0.0,1
5.61,84.0,63.0,0.0,1.0,56.0,2.0,0.0,0
6.21,58.0,85.0,0.0,1.0,48.0,5.0,1.0,0
7.45,87.0,84.0,1.0,3.0,78.0,5.0,0.0,1
6.62,94.0,67.0,1.0,2.0,66.0,1.0,1.0,0
9.23,58.0,52.0,1.0,1.0,75.0,10.0,1.0,1
5.42,55.0,93.0,3.0,5.0,55.0,10.0,1.0,1
6.77,87.0,91.0,2.0,3.0,83.0,7.0,0.0,1
9.68,91.0,62.0,2.0,2.0,99.0,7.0,1.0,1
6.43,63.0,65.0,2.0,3.0,65.0,5.0,1.0,1
6.96,89.0,81.0,0.0,4.0,86.0,3.0,0.0,1
6.77,51.0,51.0,1.0,0.0,58.0,3.0,1.0,0
6.74,60.0,50.0,0.0,4.0,56.0,7.0,0.0,0
7.29,84.0,76.0,3.0,0.0,63.0,5.0,0.0,1
8.79,91.0,89.0,1.0,2.0,44.0,2.0,0.0,0
7.86,88.0,74.0,2.0,1.0,81.0,9.0,1.0,1
7.04,52.0,76.0,0.0,1.0,82.0,9.0,1.0,1
7.6,90.0,58.0,0.0,5.0,87.0,10.0,0.0,1
9.15,53.0,94.0,3.0,3.0,79.0,8.0,0.0,1
6.95,55.0,77.0,0.0,5.0,91.0,4.0,0.0,1
7.56,74.0,66.0,0.0,5.0,40.0,9.0,0.0,1
9.43,63.0,64.0,0.0,4.0,65.0,4.0,0.0,1
5.77,83.0,64.0,3.0,0.0,61.0,6.0,0.0,0
8.96,88.0,93.0,0.0,1.0,82.0,6.0,0.0,1
8.19,77.0,79.0,0.0,0.0,69.0,8.0,0.0,1
6.04,89.0,94.0,0.0,5.0,75.0,10.0,0.0,1
6.96,82.0,64.0,1.0,2.0,40.0,10.0,1.0,1
7.75,72.0,51.0,3.0,4.0,79.0,9.0,0.0,1
5.95,58.0,66.0,2.0,3.0,77.0,7.0,1.0,1
8.74,57.0,94.0,3.0,5.0,45.0,9.0,0.0,1
8.58,56.0,84.0,1.0,2.0,57.0,1.0,0.0,0
7.65,62.0,75.0,1.0,3.0,52.0,9.0,0.0,1
7.78,76.0,59.0,2.0,1.0,55.0,9.0,0.0,1
8.21,79.0,81.0,1.0,5.0,46.0,6.0,1.0,1
5.59,65.0,80.0,2.0,4.0,58.0,3.0,1.0,0
6.09,54.0,95.0,3.0,1.0,85.0,1.0,0.0,1
6.12,83.0,58.0,1.0,5.0,82.0,1.0,1.0,1
5.77,56.0,54.0,3.0,0.0,57.0,5.0,0.0,0
9.16,59.0,65.0,0.0,5.0,51.0,2.0,1.0,1
8.94,65.0,91.0,3.0,1.0,78.0,4.0,1.0,1
5.4,92.0,88.0,0.0,5.0,100.0,9.0,0.0,1
8.73,67.0,86.0,0.0,3.0,99.0,7.0,0.0,1
5.81,73.0,60.0,2.0,1.0,47.0,3.0,1.0,0
7.88,94.0,84.0,1.0,2.0,100.0,1.0,0.0,1
7.38,66.0,79.0,2.0,2.0,65.0,8.0,1.0,1
7.45,56.0,67.0,0.0,3.0,64.0,1.0,1.0,0
9.17,68.0,66.0,1.0,0.0,57.0,9.0,0.0,1
9.18,52.0,62.0,1.0,4.0,42.0,6.0,1.0,1
7.02,78.0,51.0,0.0,4.0,45.0,2.0,0.0,0
6.3,50.0,54.0,2.0,5.0,67.0,8.0,1.0,1
8.05,87.0,60.0,3.0,3.0,54.0,9.0,0.0,1
7.3,59.0,63.0,2.0,0.0,92.0,3.0,0.0,1
9.71,70.0,59.0,2.0,4.0,55.0,8.0,1.0,1
7.76,63.0,53.0,2.0,4.0,55.0,7.0,0.0,1
8.56,85.0,69.0,2.0,5.0,51.0,3.0,0.0,1
9.28,54.0,64.0,2.0,4.0,58.0,5.0,0.0,1
5.26,69.0,85.0,3.0,2.0,47.0,4.0,1.0,0
5.45,83.0,93.0,3.0,2.0,43.0,4.0,0.0,0
5.59,84.0,62.0,1.0,0.0,89.0,10.0,0.0,1
5.59,65.0,55.0,0.0,0.0,41.0,8.0,1.0,0
7.77,88.0,75.0,3.0,0.0,51.0,2.0,1.0,0
6.42,90.0,70.0,1.0,3.0,93.0,3.0,0.0,1
8.15,90.0,77.0,1.0,0.0,43.0,4.0,1.0,0
8.83,52.0,79.0,0.0,1.0,84.0,4.0,1.0,1
7.46,95.0,51.0,1.0,3.0,69.0,10.0,1.0,1
6.51,54.0,68.0,3.0,0.0,100.0,4.0,1.0,1
8.41,60.0,85.0,2.0,0.0,95.0,3.0,0.0,1
8.44,57.0,60.0,3.0,1.0,78.0,4.0,1.0,1
5.9,72.0,95.0,1.0,0.0,70.0,6.0,0.0,0
7.92,78.0,58.0,0.0,0.0,87.0,1.0,0.0,0
8.9,82.0,91.0,0.0,4.0,94.0,10.0,1.0,1
6.97,91.0,56.0,3.0,2.0,82.0,2.0,0.0,1
9.38,74.0,86.0,1.0,1.0,45.0,9.0,0.0,1
9.08,59.0,52.0,0.0,1.0,99.0,4.0,0.0,1
8.84,84.0,70.0,3.0,4.0,54.0,3.0,0.0,1
6.09,73.0,55.0,3.0,1.0,82.0,9.0,0.0,1
5.38,71.0,50.0,3.0,2.0,46.0,2.0,0.0,0
7.7,67.0,90.0,3.0,0.0,59.0,3.0,1.0,1
8.06,80.0,87.0,1.0,1.0,65.0,1.0,0.0,0
9.12,54.0,74.0,0.0,1.0,52.0,10.0,0.0,1
9.41,67.0,89.0,2.0,0.0,49.0,2.0,0.0,0
8.19,81.0,83.0,1.0,0.0,82.0,8.0,0.0,1
8.86,78.0,72.0,1.0,5.0,84.0,10.0,1.0,1
9.05,53.0,66.0,0.0,5.0,80.0,5.0,0.0,1
6.84,78.0,56.0,0.0,4.0,43.0,3.0,1.0,0
5.86,60.0,53.0,2.0,4.0,94.0,6.0,1.0,1
7.91,86.0,74.0,2.0,5.0,53.0,3.0,0.0,1
5.98,68.0,58.0,2.0,4.0,60.0,9.0,0.0,1
9.37,65.0,51.0,2.0,2.0,93.0,8.0,0.0,1
7.21,95.0,72.0,0.0,4.0,94.0,8.0,1.0,1
7.58,56.0,90.0,3.0,1.0,88.0,5.0,0.0,1
9.61,78.0,68.0,2.0,4.0,44.0,8.0,0.0,1
8.27,77.0,85.0,2.0,4.0,97.0,5.0,0.0,1
6.68,94.0,55.0,3.0,3.0,81.0,4.0,0.0,1
5.32,64.0,66.0,1.0,5.0,81.0,7.0,1.0,1
8.43,53.0,65.0,0.0,1.0,91.0,1.0,0.0,1
9.01,92.0,75.0,3.0,2.0,54.0,4.0,0.0,1
9.67,82.0,67.0,1.0,5.0,54.0,10.0,1.0,1
6.9,90.0,89.0,1.0,1.0,42.0,2.0,0.0,0
7.85,93.0,66.0,1.0,2.0,87.0,9.0,1.0,1
8.69,84.0,92.0,1.0,5.0,84.0,4.0,1.0,1
8.13,65.0,67.0,3.0,5.0,43.0,5.0,1.0,1
9.18,76.0,86.0,1.0,3.0,76.0,6.0,0.0,1
7.94,92.0,77.0,1.0,5.0,80.0,9.0,1.0,1
8.04,86.0,77.0,1.0,2.0,44.0,9.0,1.0,1
7.26,76.0,79.0,2.0,5.0,72.0,1.0,0.0,1
6.91,61.0,73.0,2.0,4.0,59.0,1.0,1.0,1
7.04,69.0,77.0,2.0,3.0,98.0,3.0,1.0,1
7.16,52.0,77.0,2.0,1.0,98.0,2.0,1.0,1
8.72,70.0,50.0,3.0,1.0,97.0,3.0,1.0,1
7.83,55.0,89.0,2.0,1.0,72.0,9.0,0.0,1
6.17,55.0,67.0,1.0,5.0,51.0,5.0,1.0,1
7.99,75.0,68.0,3.0,3.0,54.0,3.0,0.0,1
8.0,77.0,93.0,1.0,3.0,52.0,9.0,0.0,1
8.89,50.0,70.0,2.0,4.0,60.0,9.0,0.0,1
5.59,82.0,74.0,2.0,3.0,81.0,8.0,0.0,1
5.85,68.0,87.0,1.0,4.0,86.0,9.0,0.0,1
6.9,51.0,83.0,2.0,0.0,71.0,2.0,0.0,0
7.13,88.0,93.0,3.0,1.0,89.0,6.0,0.0,1
6.27,73.0,53.0,0.0,4.0,65.0,1.0,1.0,0
5.35,72.0,70.0,0.0,1.0,56.0,2.0,1.0,0
9.4,54.0,62.0,0.0,4.0,66.0,1.0,1.0,1
8.22,68.0,94.0,3.0,3.0,59.0,3.0,1.0,1
8.26,61.0,50.0,2.0,4.0,54.0,8.0,1.0,1
9.01,58.0,91.0,1.0,2.0,74.0,3.0,1.0,1
8.25,70.0,58.0,2.0,0.0,93.0,3.0,0.0,1
7.66,51.0,51.0,3.0,1.0,53.0,1.0,0.0,0
5.35,77.0,77.0,1.0,3.0,90.0,5.0,1.0,1
6.28,69.0,84.0,2.0,0.0,43.0,1.0,0.0,0
6.39,72.0,69.0,0.0,0.0,56.0,1.0,1.0,0
8.94,69.0,67.0,2.0,2.0,68.0,1.0,0.0,1
8.8,94.0,82.0,3.0,5.0,40.0,1.0,1.0,1
5.47,83.0,54.0,1.0,5.0,81.0,5.0,0.0,1
6.36,71.0,74.0,1.0,5.0,92.0,2.0,0.0,1
7.47,68.0,60.0,0.0,0.0,97.0,2.0,1.0,1
5.54,74.0,54.0,3.0,3.0,100.0,5.0,0.0,1
6.12,88.0,81.0,1.0,1.0,91.0,9.0,0.0,1
6.14,84.0,95.0,3.0,3.0,94.0,1.0,1.0,1
7.08,78.0,57.0,1.0,5.0,62.0,7.0,0.0,1
5.57,70.0,61.0,3.0,5.0,96.0,9.0,0.0,1
5.34,52.0,75.0,0.0,4.0,91.0,7.0,0.0,1
6.77,88.0,56.0,2.0,5.0,71.0,4.0,0.0,1
5.89,83.0,89.0,1.0,1.0,78.0,4.0,0.0,0
8.37,70.0,59.0,0.0,1.0,53.0,6.0,1.0,1
8.25,74.0,85.0,1.0,1.0,48.0,8.0,1.0,1
9.25,65.0,81.0,1.0,3.0,86.0,2.0,0.0,1
6.49,54.0,82.0,0.0,0.0,46.0,7.0,1.0,0
5.78,70.0,75.0,3.0,0.0,67.0,1.0,1.0,0
5.43,91.0,82.0,3.0,5.0,60.0,8.0,1.0,1
7.73,54.0,72.0,2.0,1.0,40.0,7.0,0.0,0
7.08,82.0,85.0,2.0,4.0,47.0,5.0,1.0,1
5.22,68.0,66.0,3.0,0.0,50.0,3.0,1.0,0
5.81,74.0,65.0,1.0,3.0,55.0,1.0,0.0,0
7.61,87.0,61.0,3.0,3.0,76.0,1.0,1.0,1
8.37,54.0,55.0,2.0,1.0,49.0,8.0,0.0,1
6.12,53.0,68.0,1.0,4.0,84.0,3.0,1.0,1
5.24,84.0,68.0,2.0,1.0,54.0,5.0,0.0,0
5.03,84.0,64.0,1.0,5.0,80.0,2.0,0.0,0
8.7,74.0,67.0,0.0,5.0,86.0,7.0,0.0,1
5.3,72.0,71.0,1.0,1.0,50.0,7.0,1.0,0
7.2,84.0,58.0,3.0,4.0,71.0,5.0,0.0,1
9.42,50.0,72.0,3.0,0.0,100.0,1.0,1.0,1
6.65,91.0,76.0,2.0,5.0,100.0,8.0,0.0,1
8.09,60.0,62.0,1.0,0.0,71.0,9.0,0.0,1
8.56,64.0,63.0,3.0,1.0,46.0,2.0,0.0,0
8.47,50.0,85.0,0.0,4.0,63.0,2.0,1.0,1
6.58,89.0,51.0,1.0,3.0,73.0,10.0,0.0,1
6.99,67.0,57.0,3.0,3.0,63.0,4.0,1.0,1
8.69,70.0,80.0,0.0,0.0,70.0,1.0,0.0,0
5.8,75.0,71.0,3.0,1.0,68.0,3.0,1.0,1
9.34,73.0,82.0,0.0,4.0,56.0,4.0,0.0,1
7.77,73.0,83.0,1.0,4.0,86.0,1.0,1.0,1
5.57,73.0,79.0,0.0,5.0,62.0,9.0,1.0,1
5.99,74.0,95.0,0.0,0.0,40.0,7.0,0.0,0
9.61,86.0,90.0,3.0,1.0,62.0,2.0,0.0,1
6.95,73.0,63.0,1.0,2.0,69.0,2.0,0.0,0
5.28,52.0,68.0,3.0,1.0,100.0,3.0,1.0,1
8.67,81.0,86.0,2.0,4.0,45.0,7.0,0.0,1
5.52,56.0,53.0,3.0,0.0,59.0,8.0,0.0,1
8.77,51.0,54.0,0.0,5.0,41.0,5.0,1.0,1
5.66,62.0,51.0,1.0,0.0,78.0,5.0,0.0,0
9.27,63.0,82.0,2.0,2.0,53.0,1.0,0.0,1
5.61,90.0,82.0,2.0,5.0,73.0,4.0,1.0,1
6.8,73.0,81.0,3.0,3.0,90.0,9.0,1.0,1
6.48,50.0,81.0,3.0,4.0,73.0,4.0,0.0,1
7.59,95.0,80.0,1.0,4.0,100.0,6.0,1.0,1
5.95,50.0,52.0,2.0,1.0,51.0,1.0,0.0,0
7.85,85.0,51.0,1.0,3.0,48.0,2.0,0.0,0
8.74,92.0,64.0,1.0,1.0,61.0,1.0,0.0,0
5.64,50.0,66.0,1.0,2.0,81.0,2.0,1.0,0
9.51,56.0,82.0,0.0,4.0,94.0,5.0,0.0,1
9.78,54.0,60.0,3.0,2.0,91.0,7.0,1.0,1
8.01,69.0,60.0,1.0,1.0,90.0,7.0,1.0,1
5.83,59.0,58.0,3.0,0.0,56.0,7.0,1.0,1
7.97,90.0,89.0,2.0,5.0,42.0,7.0,0.0,1
5.69,66.0,68.0,0.0,5.0,94.0,3.0,0.0,1
6.56,69.0,82.0,3.0,3.0,64.0,2.0,0.0,1
6.58,53.0,61.0,0.0,1.0,62.0,7.0,1.0,0
8.58,51.0,62.0,3.0,1.0,50.0,8.0,1.0,1
5.12,65.0,93.0,0.0,5.0,81.0,1.0,0.0,0
9.17,67.0,80.0,3.0,0.0,96.0,9.0,0.0,1
8.88,69.0,84.0,2.0,4.0,55.0,6.0,1.0,1
5.49,60.0,64.0,2.0,5.0,55.0,5.0,0.0,0
5.78,90.0,93.0,2.0,1.0,63.0,1.0,0.0,0
9.51,78.0,91.0,3.0,0.0,97.0,9.0,1.0,1
9.67,54.0,52.0,0.0,0.0,59.0,7.0,0.0,1
6.72,67.0,53.0,3.0,0.0,91.0,4.0,0.0,1
5.42,59.0,54.0,0.0,0.0,61.0,9.0,1.0,0
9.01,91.0,79.0,0.0,0.0,69.0,4.0,0.0,0
9.56,64.0,74.0,3.0,4.0,57.0,8.0,1.0,1
6.92,92.0,68.0,2.0,1.0,63.0,8.0,0.0,1
6.71,54.0,84.0,0.0,4.0,95.0,8.0,0.0,1
5.33,51.0,61.0,0.0,3.0,85.0,3.0,1.0,0
7.54,94.0,72.0,0.0,0.0,43.0,1.0,0.0,0
5.5,95.0,65.0,2.0,5.0,55.0,8.0,0.0,1
6.8,85.0,81.0,3.0,4.0,72.0,1.0,0.0,1
9.54,72.0,60.0,0.0,4.0,53.0,6.0,0.0,1
7.24,63.0,72.0,1.0,2.0,92.0,1.0,0.0,1
6.96,74.0,87.0,0.0,3.0,47.0,10.0,0.0,1
9.2,89.0,66.0,2.0,2.0,77.0,3.0,0.0,1
8.54,52.0,92.0,0.0,2.0,54.0,9.0,0.0,1
7.53,77.0,56.0,1.0,2.0,97.0,9.0,1.0,1
5.23,83.0,95.0,1.0,2.0,54.0,3.0,1.0,0
8.8,89.0,69.0,2.0,3.0,69.0,5.0,0.0,1
5.01,59.0,75.0,3.0,1.0,62.0,6.0,1.0,1
9.18,77.0,88.0,0.0,5.0,85.0,6.0,0.0,1
8.34,87.0,85.0,3.0,2.0,44.0,4.0,0.0,1
9.42,91.0,56.0,3.0,3.0,65.0,6.0,1.0,1
9.1,76.0,56.0,1.0,3.0,93.0,8.0,1.0,1
9.21,76.0,81.0,3.0,2.0,77.0,10.0,1.0,1
7.19,94.0,85.0,1.0,3.0,83.0,8.0,1.0,1
9.47,78.0,70.0,0.0,0.0,70.0,9.0,0.0,1
7.44,94.0,85.0,0.0,5.0,77.0,6.0,0.0,1
8.52,59.0,82.0,3.0,4.0,90.0,10.0,1.0,1
9.13,75.0,67.0,0.0,3.0,57.0,6.0,0.0,1
5.55,64.0,81.0,3.0,3.0,98.0,8.0,1.0,1
8.88,83.0,84.0,3.0,2.0,96.0,10.0,0.0,1
8.69,83.0,50.0,2.0,2.0,59.0,4.0,1.0,1
5.42,88.0,82.0,0.0,5.0,83.0,9.0,1.0,1
8.59,88.0,66.0,3.0,5.0,54.0,2.0,1.0,1
6.93,89.0,56.0,3.0,4.0,41.0,8.0,1.0,1
7.59,50.0,93.0,3.0,1.0,68.0,8.0,1.0,1
7.07,58.0,82.0,2.0,1.0,73.0,10.0,1.0,1
9.63,94.0,80.0,2.0,1.0,63.0,8.0,0.0,1
6.36,58.0,51.0,2.0,1.0,78.0,9.0,1.0,1
8.42,88.0,59.0,0.0,3.0,50.0,1.0,0.0,0
7.84,88.0,80.0,3.0,5.0,70.0,3.0,1.0,1
5.17,78.0,68.0,1.0,3.0,55.0,5.0,1.0,0
5.66,94.0,51.0,2.0,3.0,78.0,4.0,0.0,1
6.37,65.0,50.0,1.0,3.0,56.0,6.0,1.0,1
6.42,68.0,50.0,1.0,5.0,99.0,4.0,0.0,1
5.42,64.0,54.0,3.0,0.0,40.0,6.0,0.0,0
7.98,68.0,73.0,1.0,1.0,47.0,1.0,0.0,0
9.1,54.0,84.0,1.0,4.0,44.0,2.0,1.0,1
9.25,55.0,62.0,0.0,0.0,72.0,7.0,0.0,1
8.35,91.0,68.0,1.0,1.0,77.0,1.0,1.0,1
9.55,61.0,75.0,3.0,2.0,79.0,3.0,1.0,1
6.44,64.0,75.0,0.0,1.0,40.0,8.0,0.0,0
5.93,85.0,64.0,1.0,5.0,95.0,8.0,1.0,1
7.51,82.0,78.0,3.0,5.0,93.0,1.0,0.0,1
9.45,90.0,91.0,3.0,4.0,92.0,1.0,1.0,1
6.77,62.0,60.0,2.0,5.0,41.0,1.0,0.0,0
7.74,63.0,75.0,0.0,4.0,89.0,3.0,0.0,1
7.64,80.0,53.0,3.0,5.0,40.0,4.0,1.0,1
7.93,73.0,80.0,3.0,1.0,45.0,1.0,0.0,0
5.38,54.0,54.0,3.0,2.0,83.0,10.0,1.0,1
8.14,90.0,76.0,2.0,5.0,72.0,6.0,1.0,1
6.71,77.0,68.0,3.0,1.0,99.0,6.0,0.0,1
7.8,85.0,91.0,1.0,2.0,40.0,7.0,1.0,1
9.73,93.0,50.0,0.0,3.0,70.0,8.0,1.0,1
7.21,83.0,87.0,2.0,5.0,45.0,2.0,1.0,1
6.49,51.0,61.0,0.0,4.0,69.0,7.0,1.0,1
6.63,53.0,55.0,1.0,5.0,76.0,8.0,0.0,1
8.03,65.0,88.0,2.0,5.0,53.0,5.0,1.0,1
6.71,81.0,87.0,1.0,3.0,83.0,4.0,0.0,1
7.3,63.0,86.0,3.0,0.0,69.0,2.0,0.0,1
8.7,79.0,64.0,3.0,4.0,61.0,8.0,0.0,1
9.59,52.0,59.0,0.0,1.0,73.0,6.0,1.0,1
9.4,69.0,83.0,0.0,5.0,98.0,2.0,0.0,1
9.19,73.0,85.0,0.0,3.0,67.0,1.0,1.0,1
8.33,59.0,74.0,2.0,0.0,62.0,5.0,0.0,1
9.15,84.0,58.0,1.0,4.0,51.0,5.0,0.0,1
7.75,78.0,65.0,2.0,4.0,96.0,10.0,1.0,1
6.04,54.0,67.0,0.0,0.0,52.0,9.0,0.0,0
5.68,54.0,86.0,1.0,5.0,59.0,1.0,0.0,0
5.44,64.0,91.0,1.0,3.0,67.0,1.0,0.0,0
6.34,81.0,53.0,2.0,0.0,93.0,8.0,1.0,1
7.28,84.0,89.0,2.0,5.0,90.0,5.0,1.0,1
6.56,93.0,52.0,0.0,2.0,76.0,6.0,0.0,1
9.32,52.0,73.0,3.0,3.0,77.0,3.0,0.0,1
7.17,79.0,86.0,3.0,2.0,66.0,9.0,0.0,1
9.6,68.0,54.0,0.0,4.0,97.0,8.0,1.0,1
6.28,56.0,62.0,1.0,0.0,63.0,3.0,0.0,0
5.97,95.0,81.0,0.0,4.0,91.0,10.0,1.0,1
5.48,74.0,52.0,0.0,3.0,46.0,1.0,1.0,0
5.85,84.0,60.0,1.0,1.0,83.0,3.0,0.0,0
7.97,62.0,61.0,0.0,0.0,56.0,3.0,0.0,0
7.54,63.0,64.0,1.0,4.0,85.0,1.0,1.0,1
6.71,92.0,81.0,2.0,3.0,48.0,3.0,1.0,0
7.01,71.0,54.0,0.0,5.0,68.0,8.0,1.0,1
7.58,77.0,58.0,2.0,1.0,83.0,4.0,1.0,1
7.2,82.0,52.0,1.0,4.0,86.0,4.0,0.0,1
9.66,67.0,78.0,2.0,5.0,98.0,4.0,0.0,1
8.81,61.0,63.0,0.0,2.0,44.0,4.0,0.0,0
7.46,79.0,53.0,3.0,5.0,95.0,6.0,1.0,1
9.64,59.0,93.0,2.0,1.0,84.0,5.0,0.0,1
6.35,72.0,88.0,2.0,4.0,83.0,10.0,1.0,1
6.86,71.0,54.0,2.0,0.0,98.0,10.0,1.0,1
6.77,89.0,71.0,1.0,4.0,76.0,1.0,1.0,1
5.81,77.0,63.0,2.0,1.0,45.0,5.0,1.0,0
7.66,73.0,76.0,1.0,4.0,69.0,8.0,0.0,1
8.49,53.0,65.0,3.0,3.0,55.0,1.0,1.0,1
8.42,54.0,53.0,3.0,1.0,44.0,4.0,1.0,1
6.24,66.0,88.0,2.0,5.0,65.0,10.0,1.0,1
6.65,62.0,66.0,3.0,1.0,93.0,5.0,1.0,1
8.95,75.0,85.0,3.0,4.0,67.0,9.0,0.0,1
8.02,83.0,60.0,2.0,5.0,97.0,4.0,1.0,1
7.94,85.0,88.0,0.0,5.0,43.0,6.0,1.0,1
7.81,77.0,78.0,3.0,1.0,84.0,1.0,0.0,1
8.79,86.0,73.0,1.0,5.0,84.0,5.0,1.0,1
9.13,92.0,77.0,2.0,1.0,51.0,9.0,0.0,1
6.37,67.0,52.0,1.0,1.0,79.0,3.0,1.0,1
8.56,74.0,51.0,3.0,4.0,51.0,6.0,0.0,1
7.77,76.0,53.0,0.0,1.0,56.0,1.0,0.0,0
9.28,83.0,53.0,1.0,3.0,74.0,5.0,0.0,1
7.03,64.0,50.0,2.0,3.0,96.0,4.0,0.0,1
5.42,68.0,66.0,2.0,3.0,56.0,9.0,1.0,1
6.01,76.0,70.0,1.0,2.0,56.0,1.0,1.0,0
5.64,95.0,86.0,2.0,4.0,100.0,9.0,1.0,1
7.37,85.0,86.0,3.0,5.0,87.0,1.0,1.0,1
9.39,76.0,91.0,2.0,3.0,74.0,1.0,0.0,1
6.75,55.0,81.0,2.0,3.0,59.0,10.0,1.0,1
6.27,77.0,86.0,0.0,3.0,93.0,10.0,0.0,1
7.09,53.0,85.0,1.0,0.0,77.0,10.0,0.0,1
6.59,77.0,89.0,0.0,0.0,85.0,10.0,0.0,1
7.28,64.0,68.0,1.0,1.0,94.0,8.0,0.0,1
5.18,66.0,84.0,3.0,0.0,76.0,10.0,1.0,1
7.44,73.0,78.0,2.0,3.0,57.0,4.0,0.0,1
7.69,61.0,77.0,0.0,4.0,56.0,8.0,0.0,1
7.6,69.0,68.0,2.0,4.0,88.0,1.0,1.0,1
8.48,50.0,75.0,3.0,1.0,85.0,1.0,1.0,1
9.69,63.0,57.0,0.0,2.0,86.0,10.0,0.0,1
6.09,61.0,54.0,3.0,4.0,52.0,5.0,0.0,1
7.54,76.0,55.0,0.0,3.0,78.0,1.0,0.0,0
7.55,69.0,95.0,2.0,5.0,74.0,3.0,1.0,1
